county,state,year,rate,latitude,longitude
Austin County,TX,1999,3.9,29.93805608,-96.37826392
Austin County,TX,2000,4,29.93805608,-96.37826392
Austin County,TX,2001,4,29.93805608,-96.37826392
Austin County,TX,2002,5.3,29.93805608,-96.37826392
Austin County,TX,2003,6.2,29.93805608,-96.37826392
Austin County,TX,2004,5.3,29.93805608,-96.37826392
Austin County,TX,2005,4.5,29.93805608,-96.37826392
Austin County,TX,2006,4.3,29.93805608,-96.37826392
Austin County,TX,2007,3.8,29.93805608,-96.37826392
Austin County,TX,2008,4.3,29.93805608,-96.37826392
Austin County,TX,2009,7.2,29.93805608,-96.37826392
Austin County,TX,2010,7.9,29.93805608,-96.37826392
Austin County,TX,2011,8.2,29.93805608,-96.37826392
Autauga County,AL,1992,5.9,32.5703247,-86.650712
Autauga County,AL,1993,5.4,32.5703247,-86.650712
Autauga County,AL,1994,4.4,32.5703247,-86.650712
Autauga County,AL,1995,5,32.5703247,-86.650712
Autauga County,AL,1996,3.4,32.5703247,-86.650712
Autauga County,AL,1997,3.5,32.5703247,-86.650712
Autauga County,AL,1998,2.8,32.5703247,-86.650712
Autauga County,AL,1999,3.4,32.5703247,-86.650712
Autauga County,AL,2000,3.6,32.5703247,-86.650712
Autauga County,AL,2001,3.7,32.5703247,-86.650712
Autauga County,AL,2002,4.4,32.5703247,-86.650712
Autauga County,AL,2003,4.6,32.5703247,-86.650712
Autauga County,AL,2004,4.3,32.5703247,-86.650712
Autauga County,AL,2005,3.2,32.5703247,-86.650712
Autauga County,AL,2006,2.9,32.5703247,-86.650712
Autauga County,AL,2007,2.8,32.5703247,-86.650712
Autauga County,AL,2008,4.5,32.5703247,-86.650712
Autauga County,AL,2009,8.7,32.5703247,-86.650712
Autauga County,AL,2010,7.8,32.5703247,-86.650712
Autauga County,AL,2011,8,32.5703247,-86.650712
Avery County,NC,1992,10,36.05750908,-81.8607875
Avery County,NC,1993,8.5,36.05750908,-81.8607875
Avery County,NC,1994,6.8,36.05750908,-81.8607875
Avery County,NC,1995,6.3,36.05750908,-81.8607875
Avery County,NC,1996,5.1,36.05750908,-81.8607875
Avery County,NC,1997,4.4,36.05750908,-81.8607875
Avery County,NC,1998,3.6,36.05750908,-81.8607875
Avery County,NC,1999,3.4,36.05750908,-81.8607875
Avery County,NC,2000,4,36.05750908,-81.8607875
Avery County,NC,2001,5.5,36.05750908,-81.8607875
Avery County,NC,2002,6.6,36.05750908,-81.8607875
Avery County,NC,2003,5.9,36.05750908,-81.8607875
Avery County,NC,2004,5.1,36.05750908,-81.8607875
Avery County,NC,2005,5.4,36.05750908,-81.8607875
Avery County,NC,2006,4.9,36.05750908,-81.8607875
Avery County,NC,2007,4.8,36.05750908,-81.8607875
Avery County,NC,2008,5.9,36.05750908,-81.8607875
Avery County,NC,2009,9.1,36.05750908,-81.8607875
Avery County,NC,2010,11.2,36.05750908,-81.8607875
Avery County,NC,2011,11.6,36.05750908,-81.8607875
Avoyelles Parish,LA,1992,11.7,31.07447287,-92.07711933
Avoyelles Parish,LA,1993,10.1,31.07447287,-92.07711933
Avoyelles Parish,LA,1994,10.3,31.07447287,-92.07711933
Avoyelles Parish,LA,1995,8.2,31.07447287,-92.07711933
Avoyelles Parish,LA,1996,8.4,31.07447287,-92.07711933
Avoyelles Parish,LA,1997,7.4,31.07447287,-92.07711933
Avoyelles Parish,LA,1998,6.8,31.07447287,-92.07711933
Avoyelles Parish,LA,1999,5.4,31.07447287,-92.07711933
Avoyelles Parish,LA,2000,6,31.07447287,-92.07711933
Avoyelles Parish,LA,2001,6.8,31.07447287,-92.07711933
Avoyelles Parish,LA,2002,7,31.07447287,-92.07711933
Avoyelles Parish,LA,2003,8.3,31.07447287,-92.07711933
Avoyelles Parish,LA,2004,7.5,31.07447287,-92.07711933
Avoyelles Parish,LA,2005,7.8,31.07447287,-92.07711933
Avoyelles Parish,LA,2006,4.5,31.07447287,-92.07711933
Avoyelles Parish,LA,2007,4.6,31.07447287,-92.07711933
Avoyelles Parish,LA,2008,5.4,31.07447287,-92.07711933
Avoyelles Parish,LA,2009,7.3,31.07447287,-92.07711933
Avoyelles Parish,LA,2010,8.3,31.07447287,-92.07711933
Avoyelles Parish,LA,2011,8.3,31.07447287,-92.07711933
Baca County,CO,1992,3.4,37.45601729,-102.6251843
Baca County,CO,1993,2.6,37.45601729,-102.6251843
Baca County,CO,1994,2.6,37.45601729,-102.6251843
Baca County,CO,1995,2.5,37.45601729,-102.6251843
Baca County,CO,1996,2.1,37.45601729,-102.6251843
Baca County,CO,1997,1.6,37.45601729,-102.6251843
Baca County,CO,1998,2,37.45601729,-102.6251843
Baca County,CO,1999,2.5,37.45601729,-102.6251843
Baca County,CO,2000,2.9,37.45601729,-102.6251843
Baca County,CO,2001,3,37.45601729,-102.6251843
Baca County,CO,2002,3.4,37.45601729,-102.6251843
Baca County,CO,2003,3.8,37.45601729,-102.6251843
Baca County,CO,2004,3.7,37.45601729,-102.6251843
Baca County,CO,2005,3.9,37.45601729,-102.6251843
Baca County,CO,2006,3.1,37.45601729,-102.6251843
Baca County,CO,2007,2.5,37.45601729,-102.6251843
Baca County,CO,2008,3.4,37.45601729,-102.6251843
Baca County,CO,2009,4.1,37.45601729,-102.6251843
Baca County,CO,2010,4.3,37.45601729,-102.6251843
Baca County,CO,2011,3.9,37.45601729,-102.6251843
Bacon County,GA,1992,8.5,31.51448867,-82.44956
Bacon County,GA,1993,7.8,31.51448867,-82.44956
Bacon County,GA,1994,5.4,31.51448867,-82.44956
Bacon County,GA,1995,4.5,31.51448867,-82.44956
Bacon County,GA,1996,6.3,31.51448867,-82.44956
Bacon County,GA,1997,7.9,31.51448867,-82.44956
Bacon County,GA,1998,9.1,31.51448867,-82.44956
Bacon County,GA,1999,6.8,31.51448867,-82.44956
Bacon County,GA,2000,4.5,31.51448867,-82.44956
Bacon County,GA,2001,5.4,31.51448867,-82.44956
Bacon County,GA,2002,6,31.51448867,-82.44956
Bacon County,GA,2003,5.3,31.51448867,-82.44956
Bacon County,GA,2004,5.2,31.51448867,-82.44956
Bacon County,GA,2005,5.2,31.51448867,-82.44956
Bacon County,GA,2006,4.6,31.51448867,-82.44956
Bacon County,GA,2007,4.9,31.51448867,-82.44956
Bacon County,GA,2008,6.3,31.51448867,-82.44956
Bacon County,GA,2009,9.3,31.51448867,-82.44956
Bacon County,GA,2010,10.5,31.51448867,-82.44956
Bacon County,GA,2011,9.9,31.51448867,-82.44956
Bailey County,TX,1992,6.5,34.01720067,-102.7937917
Bailey County,TX,1993,6.5,34.01720067,-102.7937917
Bailey County,TX,1994,5.1,34.01720067,-102.7937917
Bailey County,TX,1995,6.1,34.01720067,-102.7937917
Bailey County,TX,1996,5.5,34.01720067,-102.7937917
Bailey County,TX,1997,6.7,34.01720067,-102.7937917
Bailey County,TX,1998,6.4,34.01720067,-102.7937917
Bailey County,TX,1999,5.1,34.01720067,-102.7937917
Bailey County,TX,2000,4.6,34.01720067,-102.7937917
Bailey County,TX,2001,4.8,34.01720067,-102.7937917
Bailey County,TX,2002,5.5,34.01720067,-102.7937917
Bailey County,TX,2003,5.7,34.01720067,-102.7937917
Bailey County,TX,2004,5.6,34.01720067,-102.7937917
Bailey County,TX,2005,5.4,34.01720067,-102.7937917
Bailey County,TX,2006,5,34.01720067,-102.7937917
Bailey County,TX,2007,4.3,34.01720067,-102.7937917
Bailey County,TX,2008,4.2,34.01720067,-102.7937917
Bailey County,TX,2009,5.6,34.01720067,-102.7937917
Bailey County,TX,2010,7.4,34.01720067,-102.7937917
Bailey County,TX,2011,7.3,34.01720067,-102.7937917
Baker County,FL,1992,11.1,30.2736328,-82.203624
Baker County,FL,1993,9,30.2736328,-82.203624
Baker County,FL,1994,6.3,30.2736328,-82.203624
Baker County,FL,1995,5.5,30.2736328,-82.203624
Baker County,FL,1996,5,30.2736328,-82.203624
Baker County,FL,1997,4.7,30.2736328,-82.203624
Baker County,FL,1998,3.9,30.2736328,-82.203624
Baker County,FL,1999,3.5,30.2736328,-82.203624
Baker County,FL,2000,3,30.2736328,-82.203624
Baker County,FL,2001,4.1,30.2736328,-82.203624
Baker County,FL,2002,4.7,30.2736328,-82.203624
Baker County,FL,2003,4.7,30.2736328,-82.203624
Baker County,FL,2004,3.9,30.2736328,-82.203624
Baker County,FL,2005,3.2,30.2736328,-82.203624
Baker County,FL,2006,2.8,30.2736328,-82.203624
Baker County,FL,2007,3.5,30.2736328,-82.203624
Baker County,FL,2008,5.6,30.2736328,-82.203624
Baker County,FL,2009,9.9,30.2736328,-82.203624
Baker County,FL,2010,10.5,30.2736328,-82.203624
Baker County,FL,2011,9.9,30.2736328,-82.203624
Baker County,GA,1992,18.2,31.364815,-84.52470183
Baker County,GA,1993,15.1,31.364815,-84.52470183
Baker County,GA,1994,11,31.364815,-84.52470183
Baker County,GA,1995,7.7,31.364815,-84.52470183
Baker County,GA,1996,6.7,31.364815,-84.52470183
Baker County,GA,1997,9.3,31.364815,-84.52470183
Baker County,GA,1998,9.1,31.364815,-84.52470183
Baker County,GA,1999,6.7,31.364815,-84.52470183
Baker County,GA,2000,4.2,31.364815,-84.52470183
Baker County,GA,2001,4.8,31.364815,-84.52470183
Baker County,GA,2002,4.8,31.364815,-84.52470183
Baker County,GA,2003,4.8,31.364815,-84.52470183
Baker County,GA,2004,4.4,31.364815,-84.52470183
Baker County,GA,2005,5.2,31.364815,-84.52470183
Baker County,GA,2006,5.1,31.364815,-84.52470183
Baker County,GA,2007,5.1,31.364815,-84.52470183
Baker County,GA,2008,6.4,31.364815,-84.52470183
Baker County,GA,2009,9.2,31.364815,-84.52470183
Baker County,GA,2010,9.5,31.364815,-84.52470183
Baker County,GA,2011,8.9,31.364815,-84.52470183
Baker County,OR,1992,9.5,44.72162592,-117.667225
Baker County,OR,1993,9.2,44.72162592,-117.667225
Baker County,OR,1994,8.1,44.72162592,-117.667225
Baker County,OR,1995,8.1,44.72162592,-117.667225
Baker County,OR,1996,10.9,44.72162592,-117.667225
Baker County,OR,1997,9.8,44.72162592,-117.667225
Baker County,OR,1998,9,44.72162592,-117.667225
Baker County,OR,1999,8.3,44.72162592,-117.667225
Baker County,OR,2000,7.1,44.72162592,-117.667225
Baker County,OR,2001,8.5,44.72162592,-117.667225
Baker County,OR,2002,9.1,44.72162592,-117.667225
Baker County,OR,2003,9.5,44.72162592,-117.667225
Baker County,OR,2004,8.9,44.72162592,-117.667225
Baker County,OR,2005,7.4,44.72162592,-117.667225
Baker County,OR,2006,6.4,44.72162592,-117.667225
Baker County,OR,2007,5.8,44.72162592,-117.667225
Baker County,OR,2008,7.1,44.72162592,-117.667225
Baker County,OR,2009,10.2,44.72162592,-117.667225
Baker County,OR,2010,10,44.72162592,-117.667225
Baker County,OR,2011,10.4,44.72162592,-117.667225
Baldwin County,AL,1992,5.7,30.64542792,-87.71803504
Baldwin County,AL,1993,5.4,30.64542792,-87.71803504
Baldwin County,AL,1994,4.2,30.64542792,-87.71803504
Baldwin County,AL,1995,4.2,30.64542792,-87.71803504
Baldwin County,AL,1996,3.8,30.64542792,-87.71803504
Baldwin County,AL,1997,3.1,30.64542792,-87.71803504
Baldwin County,AL,1998,2.5,30.64542792,-87.71803504
Baldwin County,AL,1999,3,30.64542792,-87.71803504
Baldwin County,AL,2000,3.3,30.64542792,-87.71803504
Baldwin County,AL,2001,3.9,30.64542792,-87.71803504
Baldwin County,AL,2002,4.6,30.64542792,-87.71803504
Baldwin County,AL,2003,4.5,30.64542792,-87.71803504
Baldwin County,AL,2004,4.6,30.64542792,-87.71803504
Baldwin County,AL,2005,3.4,30.64542792,-87.71803504
Baldwin County,AL,2006,2.8,30.64542792,-87.71803504
Baldwin County,AL,2007,2.7,30.64542792,-87.71803504
Baldwin County,AL,2008,4.1,30.64542792,-87.71803504
Baldwin County,AL,2009,8.8,30.64542792,-87.71803504
Baldwin County,AL,2010,8.9,30.64542792,-87.71803504
Baldwin County,AL,2011,8.1,30.64542792,-87.71803504
Baldwin County,GA,1992,5.6,33.06004467,-83.17822667
Baldwin County,GA,1993,4.6,33.06004467,-83.17822667
Baldwin County,GA,1994,3.5,33.06004467,-83.17822667
Baldwin County,GA,1995,3.8,33.06004467,-83.17822667
Baldwin County,GA,1996,4.8,33.06004467,-83.17822667
Baldwin County,GA,1997,4.3,33.06004467,-83.17822667
Baldwin County,GA,1998,5.5,33.06004467,-83.17822667
Baldwin County,GA,1999,5.7,33.06004467,-83.17822667
Baldwin County,GA,2000,4.8,33.06004467,-83.17822667
Baldwin County,GA,2001,4.4,33.06004467,-83.17822667
Baldwin County,GA,2002,4.7,33.06004467,-83.17822667
Baldwin County,GA,2003,4.6,33.06004467,-83.17822667
Baldwin County,GA,2004,4.7,33.06004467,-83.17822667
Baldwin County,GA,2005,5.4,33.06004467,-83.17822667
Baldwin County,GA,2006,5.4,33.06004467,-83.17822667
Baldwin County,GA,2007,5.7,33.06004467,-83.17822667
Baldwin County,GA,2008,7.9,33.06004467,-83.17822667
Baldwin County,GA,2009,12.3,33.06004467,-83.17822667
Baldwin County,GA,2010,15.6,33.06004467,-83.17822667
Baldwin County,GA,2011,13.7,33.06004467,-83.17822667
Ballard County,KY,1992,10,37.05826967,-88.94718667
Ballard County,KY,1993,9,37.05826967,-88.94718667
Ballard County,KY,1994,7.9,37.05826967,-88.94718667
Ballard County,KY,1995,7,37.05826967,-88.94718667
Ballard County,KY,1996,6.6,37.05826967,-88.94718667
Ballard County,KY,1997,10,37.05826967,-88.94718667
Ballard County,KY,1998,5.7,37.05826967,-88.94718667
Ballard County,KY,1999,6.3,37.05826967,-88.94718667
Ballard County,KY,2000,6,37.05826967,-88.94718667
Ballard County,KY,2001,6.7,37.05826967,-88.94718667
Ballard County,KY,2002,7.2,37.05826967,-88.94718667
Ballard County,KY,2003,8,37.05826967,-88.94718667
Ballard County,KY,2004,7.1,37.05826967,-88.94718667
Ballard County,KY,2005,7,37.05826967,-88.94718667
Ballard County,KY,2006,6.3,37.05826967,-88.94718667
Ballard County,KY,2007,5.8,37.05826967,-88.94718667
Ballard County,KY,2008,6.4,37.05826967,-88.94718667
Ballard County,KY,2009,9.9,37.05826967,-88.94718667
Ballard County,KY,2010,9.7,37.05826967,-88.94718667
Ballard County,KY,2011,9.5,37.05826967,-88.94718667
Baltimore city,MD,1992,10.8,39.31775452,-76.61305997
Baltimore city,MD,1993,10.1,39.31775452,-76.61305997
Baltimore city,MD,1994,8.9,39.31775452,-76.61305997
Baltimore city,MD,1995,8.4,39.31775452,-76.61305997
Baltimore city,MD,1996,8.4,39.31775452,-76.61305997
Baltimore city,MD,1997,9,39.31775452,-76.61305997
Baltimore city,MD,1998,8.7,39.31775452,-76.61305997
Baltimore city,MD,1999,7.4,39.31775452,-76.61305997
Baltimore city,MD,2000,5.9,39.31775452,-76.61305997
Baltimore city,MD,2001,6.6,39.31775452,-76.61305997
Baltimore city,MD,2002,7.1,39.31775452,-76.61305997
Baltimore city,MD,2003,7.4,39.31775452,-76.61305997
Baltimore city,MD,2004,7.3,39.31775452,-76.61305997
Baltimore city,MD,2005,6.9,39.31775452,-76.61305997
Baltimore city,MD,2006,6.3,39.31775452,-76.61305997
Baltimore city,MD,2007,5.5,39.31775452,-76.61305997
Baltimore city,MD,2008,6.6,39.31775452,-76.61305997
Baltimore city,MD,2009,10.8,39.31775452,-76.61305997
Baltimore city,MD,2010,11.9,39.31775452,-76.61305997
Baltimore city,MD,2011,10.5,39.31775452,-76.61305997
Baltimore County,MD,1992,6.9,39.41632555,-76.62244653
Baltimore County,MD,1993,6.5,39.41632555,-76.62244653
Baltimore County,MD,1994,5.5,39.41632555,-76.62244653
Baltimore County,MD,1995,5.3,39.41632555,-76.62244653
Baltimore County,MD,1996,5.2,39.41632555,-76.62244653
Baltimore County,MD,1997,4.9,39.41632555,-76.62244653
Baltimore County,MD,1998,4.4,39.41632555,-76.62244653
Baltimore County,MD,1999,3.8,39.41632555,-76.62244653
Baltimore County,MD,2000,3.7,39.41632555,-76.62244653
Baltimore County,MD,2001,4.2,39.41632555,-76.62244653
Baltimore County,MD,2002,4.6,39.41632555,-76.62244653
Baltimore County,MD,2003,4.7,39.41632555,-76.62244653
Baltimore County,MD,2004,4.5,39.41632555,-76.62244653
Baltimore County,MD,2005,4.3,39.41632555,-76.62244653
Baltimore County,MD,2006,3.9,39.41632555,-76.62244653
Baltimore County,MD,2007,3.5,39.41632555,-76.62244653
Baltimore County,MD,2008,4.4,39.41632555,-76.62244653
Baltimore County,MD,2009,7.8,39.41632555,-76.62244653
Baltimore County,MD,2010,8.3,39.41632555,-76.62244653
Baltimore County,MD,2011,7.5,39.41632555,-76.62244653
Bamberg County,SC,1992,10,33.20223975,-81.0316725
Bamberg County,SC,1993,12.1,33.20223975,-81.0316725
Bamberg County,SC,1994,11.3,33.20223975,-81.0316725
Bamberg County,SC,1995,9.7,33.20223975,-81.0316725
Bamberg County,SC,1996,9.4,33.20223975,-81.0316725
Bamberg County,SC,1997,8.1,33.20223975,-81.0316725
Bamberg County,SC,1998,6.1,33.20223975,-81.0316725
Bamberg County,SC,1999,7.9,33.20223975,-81.0316725
Bamberg County,SC,2000,5,33.20223975,-81.0316725
Bamberg County,SC,2001,6.6,33.20223975,-81.0316725
Bamberg County,SC,2002,6.9,33.20223975,-81.0316725
Bamberg County,SC,2003,7.6,33.20223975,-81.0316725
Bamberg County,SC,2004,7.3,33.20223975,-81.0316725
Bamberg County,SC,2005,8.7,33.20223975,-81.0316725
Bamberg County,SC,2006,9.8,33.20223975,-81.0316725
Bamberg County,SC,2007,9,33.20223975,-81.0316725
Bamberg County,SC,2008,11.2,33.20223975,-81.0316725
Bamberg County,SC,2009,16,33.20223975,-81.0316725
Bamberg County,SC,2010,15.8,33.20223975,-81.0316725
Bamberg County,SC,2011,15.3,33.20223975,-81.0316725
Bandera County,TX,1992,3.3,29.699621,-99.20775
Bandera County,TX,1993,3.1,29.699621,-99.20775
Bandera County,TX,1994,3,29.699621,-99.20775
Bandera County,TX,1995,3.6,29.699621,-99.20775
Bandera County,TX,1996,3.6,29.699621,-99.20775
Bandera County,TX,1997,3.9,29.699621,-99.20775
Bandera County,TX,1998,3.3,29.699621,-99.20775
Bandera County,TX,1999,2.7,29.699621,-99.20775
Bandera County,TX,2000,3.7,29.699621,-99.20775
Bandera County,TX,2001,4,29.699621,-99.20775
Bandera County,TX,2002,5.1,29.699621,-99.20775
Bandera County,TX,2003,5.4,29.699621,-99.20775
Bandera County,TX,2004,5.1,29.699621,-99.20775
Bandera County,TX,2005,4.5,29.699621,-99.20775
Bandera County,TX,2006,4.2,29.699621,-99.20775
Bandera County,TX,2007,3.8,29.699621,-99.20775
Bandera County,TX,2008,4.5,29.699621,-99.20775
Bandera County,TX,2009,6.5,29.699621,-99.20775
Bandera County,TX,2010,7.2,29.699621,-99.20775
Bandera County,TX,2011,6.8,29.699621,-99.20775
Banks County,GA,1992,5.9,34.33973009,-83.46736
Banks County,GA,1993,5.4,34.33973009,-83.46736
Banks County,GA,1994,4.1,34.33973009,-83.46736
Banks County,GA,1995,4.6,34.33973009,-83.46736
Banks County,GA,1996,4.7,34.33973009,-83.46736
Banks County,GA,1997,5.3,34.33973009,-83.46736
Banks County,GA,1998,4,34.33973009,-83.46736
Banks County,GA,1999,3.6,34.33973009,-83.46736
Banks County,GA,2000,3,34.33973009,-83.46736
Banks County,GA,2001,3.5,34.33973009,-83.46736
Banks County,GA,2002,4.1,34.33973009,-83.46736
Banks County,GA,2003,3.8,34.33973009,-83.46736
Banks County,GA,2004,3.5,34.33973009,-83.46736
Banks County,GA,2005,3.8,34.33973009,-83.46736
Banks County,GA,2006,3.2,34.33973009,-83.46736
Banks County,GA,2007,3.1,34.33973009,-83.46736
Banks County,GA,2008,4.6,34.33973009,-83.46736
Banks County,GA,2009,7.6,34.33973009,-83.46736
Banks County,GA,2010,7.8,34.33973009,-83.46736
Banks County,GA,2011,7.3,34.33973009,-83.46736
Banner County,NE,1992,1.7,41.42277414,-103.64917
Banner County,NE,1993,1.2,41.42277414,-103.64917
Banner County,NE,1994,2.6,41.42277414,-103.64917
Banner County,NE,1995,3.3,41.42277414,-103.64917
Banner County,NE,1996,1.8,41.42277414,-103.64917
Banner County,NE,1997,1.6,41.42277414,-103.64917
Banner County,NE,1998,2.2,41.42277414,-103.64917
Banner County,NE,1999,2.5,41.42277414,-103.64917
Banner County,NE,2000,2.8,41.42277414,-103.64917
Banner County,NE,2001,2.4,41.42277414,-103.64917
Banner County,NE,2002,2.8,41.42277414,-103.64917
Banner County,NE,2003,2.7,41.42277414,-103.64917
Banner County,NE,2004,3.6,41.42277414,-103.64917
Banner County,NE,2005,2.8,41.42277414,-103.64917
Banner County,NE,2006,2.4,41.42277414,-103.64917
Banner County,NE,2007,2,41.42277414,-103.64917
Banner County,NE,2008,2.5,41.42277414,-103.64917
Banner County,NE,2009,3.4,41.42277414,-103.64917
Banner County,NE,2010,4.3,41.42277414,-103.64917
Banner County,NE,2011,4.3,41.42277414,-103.64917
Bannock County,ID,1992,7.4,42.6691686,-112.2476216
Bannock County,ID,1993,6.3,42.6691686,-112.2476216
Bannock County,ID,1994,6.1,42.6691686,-112.2476216
Bannock County,ID,1995,5.7,42.6691686,-112.2476216
Bannock County,ID,1996,5.6,42.6691686,-112.2476216
Bannock County,ID,1997,5.2,42.6691686,-112.2476216
Bannock County,ID,1998,5,42.6691686,-112.2476216
Bannock County,ID,1999,5,42.6691686,-112.2476216
Bannock County,ID,2000,4.6,42.6691686,-112.2476216
Bannock County,ID,2001,4.8,42.6691686,-112.2476216
Bannock County,ID,2002,5.8,42.6691686,-112.2476216
Bannock County,ID,2003,5,42.6691686,-112.2476216
Bannock County,ID,2004,4.4,42.6691686,-112.2476216
Bannock County,ID,2005,3.6,42.6691686,-112.2476216
Bannock County,ID,2006,2.9,42.6691686,-112.2476216
Bannock County,ID,2007,2.9,42.6691686,-112.2476216
Bannock County,ID,2008,4.4,42.6691686,-112.2476216
Bannock County,ID,2009,6.6,42.6691686,-112.2476216
Bannock County,ID,2010,7.9,42.6691686,-112.2476216
Bannock County,ID,2011,8,42.6691686,-112.2476216
Baraga County,MI,1992,15.4,46.70033743,-88.42975857
Baraga County,MI,1993,11.8,46.70033743,-88.42975857
Baraga County,MI,1994,10.4,46.70033743,-88.42975857
Baraga County,MI,1995,10,46.70033743,-88.42975857
Baraga County,MI,1996,8.9,46.70033743,-88.42975857
Baraga County,MI,1997,7.1,46.70033743,-88.42975857
Baraga County,MI,1998,6.5,46.70033743,-88.42975857
Baraga County,MI,1999,6.2,46.70033743,-88.42975857
Baraga County,MI,2000,6.5,46.70033743,-88.42975857
Baraga County,MI,2001,8.8,46.70033743,-88.42975857
Baraga County,MI,2002,9.6,46.70033743,-88.42975857
Baraga County,MI,2003,9.9,46.70033743,-88.42975857
Baraga County,MI,2004,11.5,46.70033743,-88.42975857
Baraga County,MI,2005,11.1,46.70033743,-88.42975857
Baraga County,MI,2006,10.9,46.70033743,-88.42975857
Baraga County,MI,2007,12.5,46.70033743,-88.42975857
Baraga County,MI,2008,13.6,46.70033743,-88.42975857
Baraga County,MI,2009,23.7,46.70033743,-88.42975857
Baraga County,MI,2010,23.4,46.70033743,-88.42975857
Baraga County,MI,2011,18.7,46.70033743,-88.42975857
Barber County,KS,1992,2.9,37.2813912,-98.652249
Barber County,KS,1993,3.2,37.2813912,-98.652249
Barber County,KS,1994,3.5,37.2813912,-98.652249
Barber County,KS,1995,4.1,37.2813912,-98.652249
Barber County,KS,1996,3.9,37.2813912,-98.652249
Barber County,KS,1997,3.8,37.2813912,-98.652249
Barber County,KS,1998,4.1,37.2813912,-98.652249
Barber County,KS,1999,2.6,37.2813912,-98.652249
Barber County,KS,2000,2.8,37.2813912,-98.652249
Barber County,KS,2001,3.4,37.2813912,-98.652249
Barber County,KS,2002,3.5,37.2813912,-98.652249
Barber County,KS,2003,3.7,37.2813912,-98.652249
Barber County,KS,2004,4,37.2813912,-98.652249
Barber County,KS,2005,3.7,37.2813912,-98.652249
Barber County,KS,2006,3.3,37.2813912,-98.652249
Barber County,KS,2007,3.1,37.2813912,-98.652249
Barber County,KS,2008,3.2,37.2813912,-98.652249
Barber County,KS,2009,4.7,37.2813912,-98.652249
Barber County,KS,2010,4.5,37.2813912,-98.652249
Barber County,KS,2011,4,37.2813912,-98.652249
Barbour County,AL,1992,9.8,31.76260833,-85.50358889
Barbour County,AL,1993,9.1,31.76260833,-85.50358889
Barbour County,AL,1994,5.6,31.76260833,-85.50358889
Barbour County,AL,1995,7.3,31.76260833,-85.50358889
Barbour County,AL,1996,8.3,31.76260833,-85.50358889
Barbour County,AL,1997,6.6,31.76260833,-85.50358889
Barbour County,AL,1998,4.3,31.76260833,-85.50358889
Barbour County,AL,1999,4.3,31.76260833,-85.50358889
Barbour County,AL,2000,4.9,31.76260833,-85.50358889
Barbour County,AL,2001,6.8,31.76260833,-85.50358889
Barbour County,AL,2002,7,31.76260833,-85.50358889
Barbour County,AL,2003,6.4,31.76260833,-85.50358889
Barbour County,AL,2004,6.4,31.76260833,-85.50358889
Barbour County,AL,2005,4.9,31.76260833,-85.50358889
Barbour County,AL,2006,4.9,31.76260833,-85.50358889
Barbour County,AL,2007,5.4,31.76260833,-85.50358889
Barbour County,AL,2008,7.8,31.76260833,-85.50358889
Barbour County,AL,2009,12.9,31.76260833,-85.50358889
Barbour County,AL,2010,11.7,31.76260833,-85.50358889
Barbour County,AL,2011,11.4,31.76260833,-85.50358889
Barbour County,WV,1992,17.2,39.13126333,-80.0362175
Barbour County,WV,1993,13.7,39.13126333,-80.0362175
Barbour County,WV,1994,11.4,39.13126333,-80.0362175
Barbour County,WV,1995,13.6,39.13126333,-80.0362175
Barbour County,WV,1996,13.4,39.13126333,-80.0362175
Barbour County,WV,1997,11,39.13126333,-80.0362175
Barbour County,WV,1998,11.4,39.13126333,-80.0362175
Barbour County,WV,1999,10.5,39.13126333,-80.0362175
Barbour County,WV,2000,7.9,39.13126333,-80.0362175
Barbour County,WV,2001,6.8,39.13126333,-80.0362175
Barbour County,WV,2002,7.2,39.13126333,-80.0362175
Barbour County,WV,2003,7.1,39.13126333,-80.0362175
Barbour County,WV,2004,6.3,39.13126333,-80.0362175
Barbour County,WV,2005,5.9,39.13126333,-80.0362175
Barbour County,WV,2006,5.3,39.13126333,-80.0362175
Barbour County,WV,2007,5.1,39.13126333,-80.0362175
Barbour County,WV,2008,4.8,39.13126333,-80.0362175
Barbour County,WV,2009,8.6,39.13126333,-80.0362175
Barbour County,WV,2010,9.6,39.13126333,-80.0362175
Barbour County,WV,2011,9,39.13126333,-80.0362175
Barnes County,ND,1992,3.8,46.90770474,-98.03936958
Barnes County,ND,1993,3.6,46.90770474,-98.03936958
Barnes County,ND,1994,2.9,46.90770474,-98.03936958
Barnes County,ND,1995,2.6,46.90770474,-98.03936958
Barnes County,ND,1996,2.9,46.90770474,-98.03936958
Barnes County,ND,1997,2.5,46.90770474,-98.03936958
Barnes County,ND,1998,2.7,46.90770474,-98.03936958
Barnes County,ND,1999,3,46.90770474,-98.03936958
Barnes County,ND,2000,3.1,46.90770474,-98.03936958
Barnes County,ND,2001,2.8,46.90770474,-98.03936958
Barnes County,ND,2002,3.3,46.90770474,-98.03936958
Barnes County,ND,2003,3.4,46.90770474,-98.03936958
Barnes County,ND,2004,3.3,46.90770474,-98.03936958
Barnes County,ND,2005,3.5,46.90770474,-98.03936958
Barnes County,ND,2006,3.6,46.90770474,-98.03936958
Barnes County,ND,2007,3.1,46.90770474,-98.03936958
Barnes County,ND,2008,2.9,46.90770474,-98.03936958
Barnes County,ND,2009,4.3,46.90770474,-98.03936958
Barnes County,ND,2010,4.3,46.90770474,-98.03936958
